,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,HouseAge,Remodel_Age,is_Remodeled,Total_SF
1767,2767,906475200,20,6.0,62.0,70761,2,3,3.0,3,1.0,2,21.0,6.0,5.0,4.0,5.0,7,5,1975,1975,3.0,5.0,10.0,11.0,2.0,0.0,3,3,4.0,4,3,4,5,655.0,1,0.0,878.0,1533.0,5.0,3,1,5,1533,0,0,1533,1.0,0.0,2,0,2,1,4,5,8,2,3,6.0,1975.0,1,2.0,576.0,3,3,2,200,54,0,0,0,0,0,12,2006,6.0,280000,31,0,0,3066.0
1768,1837,533206070,120,7.0,32.0,3784,2,3,2.0,3,1.0,3,22.0,6.0,5.0,5.0,5.0,8,5,2006,2007,3.0,1.0,13.0,14.0,5.0,36.0,4,3,6.0,4,3,0,6,60.0,1,0.0,1451.0,1511.0,5.0,5,1,5,1565,0,0,1565,1.0,0.0,2,0,2,1,4,5,8,0,0,6.0,2006.0,3,2.0,476.0,3,3,2,0,120,0,0,0,0,0,2,2007,8.0,193800,1,1,1,3076.0
1769,2284,923225040,120,4.0,44.0,4224,2,4,2.0,3,1.0,3,1.0,6.0,5.0,5.0,5.0,5,7,1976,1976,3.0,1.0,12.0,13.0,2.0,0.0,3,3,6.0,4,3,0,6,840.0,1,0.0,200.0,1040.0,5.0,3,1,5,1060,0,0,1060,1.0,0.0,1,0,3,1,3,6,8,1,3,6.0,1976.0,1,2.0,572.0,3,3,2,100,110,0,0,0,0,0,6,2007,6.0,129900,31,0,0,2100.0
1770,1434,907135260,20,6.0,57.0,9245,2,2,2.0,3,1.0,3,18.0,6.0,5.0,4.0,5.0,5,5,1994,1995,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,4,3,0,6,686.0,1,0.0,304.0,990.0,5.0,5,1,5,990,0,0,990,0.0,1.0,1,0,3,1,3,5,8,0,0,3.0,1996.0,1,2.0,672.0,3,3,2,0,0,0,0,0,0,0,2,2008,6.0,145000,14,1,1,1980.0
1771,2794,907255050,20,6.0,82.0,14781,2,2,2.0,3,5.0,3,18.0,6.0,5.0,4.0,5.0,8,5,2001,2002,4.0,1.0,13.0,14.0,3.0,178.0,4,3,6.0,4,3,4,1,0.0,1,0.0,1753.0,1753.0,5.0,5,1,5,1787,0,0,1787,0.0,0.0,2,0,3,1,4,7,8,1,3,6.0,2001.0,2,3.0,748.0,3,3,2,198,150,0,0,0,0,0,8,2006,6.0,275000,5,1,1,3540.0
1772,2625,535454030,90,6.0,60.0,8544,2,4,2.0,3,3.0,3,12.0,6.0,5.0,3.0,5.0,3,4,1950,1950,3.0,1.0,11.0,7.0,2.0,0.0,3,3,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,2.0,2,0,3,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,8,0,0,3.0,1950.0,1,2.0,400.0,3,2,2,0,0,0,0,0,0,0,12,2006,6.0,81400,56,0,0,1040.0
1773,794,905475160,20,6.0,62.0,7440,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,5.0,5,6,1954,1954,3.0,1.0,6.0,5.0,2.0,0.0,3,3,4.0,4,3,0,4,173.0,1,0.0,916.0,1089.0,4.0,3,1,5,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,8,1,4,3.0,1954.0,2,1.0,252.0,3,3,1,328,0,0,0,0,0,0,9,2009,6.0,125000,55,0,0,2178.0
1774,708,902204080,30,4.0,62.0,7404,2,4,2.0,3,3.0,3,4.0,6.0,5.0,4.0,5.0,4,6,1920,1950,3.0,1.0,7.0,9.0,2.0,0.0,3,3,2.0,2,3,0,1,0.0,1,0.0,861.0,861.0,5.0,3,1,5,861,0,0,861,0.0,0.0,1,0,2,1,3,5,8,0,0,3.0,1920.0,1,2.0,288.0,3,3,0,0,0,128,0,0,0,0,11,2009,2.0,80000,89,30,0,1722.0
1775,286,909100080,30,6.0,67.0,4853,2,4,1.0,3,1.0,3,7.0,1.0,5.0,4.0,5.0,5,6,1924,1999,3.0,1.0,7.0,14.0,3.0,203.0,3,3,2.0,3,3,2,3,133.0,1,0.0,974.0,1107.0,5.0,2,0,4,1296,0,0,1296,0.0,0.0,2,0,2,1,2,5,8,1,4,3.0,1979.0,1,1.0,260.0,3,3,2,0,0,36,0,0,0,0,5,2010,6.0,104000,86,75,0,2403.0
1776,62,528358010,20,6.0,59.0,10593,2,3,2.0,3,1.0,3,28.0,6.0,5.0,4.0,5.0,7,5,1996,1996,4.0,1.0,13.0,14.0,3.0,338.0,4,3,6.0,4,3,0,6,919.0,1,0.0,801.0,1720.0,5.0,5,1,5,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,8,1,3,6.0,1996.0,3,2.0,527.0,3,3,2,240,56,154,0,0,0,0,3,2010,6.0,260400,14,0,0,3440.0
1777,1647,527302060,60,6.0,78.0,12090,2,4,2.0,3,1.0,3,17.0,6.0,5.0,4.0,7.0,7,7,1981,2003,3.0,1.0,7.0,9.0,3.0,306.0,4,3,4.0,4,3,0,5,321.0,1,0.0,404.0,725.0,5.0,5,1,5,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,8,1,3,6.0,1981.0,2,2.0,484.0,3,3,2,167,72,0,0,0,0,0,3,2007,6.0,176000,26,22,0,2204.0
1778,2054,905103110,20,6.0,74.0,11677,2,3,2.0,3,1.0,3,9.0,6.0,5.0,4.0,5.0,5,4,1966,1966,3.0,1.0,9.0,10.0,3.0,442.0,3,3,4.0,3,3,3,3,249.0,4,761.0,30.0,1040.0,5.0,3,1,5,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,8,0,0,6.0,1966.0,2,1.0,264.0,3,3,2,0,90,0,0,0,0,0,2,2007,6.0,123000,41,0,0,2080.0
1779,1102,528326110,60,6.0,72.0,11000,2,4,2.0,3,2.0,3,28.0,6.0,5.0,4.0,7.0,9,5,2000,2000,4.0,1.0,13.0,14.0,3.0,295.0,4,3,6.0,5,3,2,1,0.0,1,0.0,1519.0,1519.0,5.0,5,1,5,1533,639,0,2172,0.0,0.0,2,1,4,1,5,8,8,1,3,7.0,2000.0,2,3.0,687.0,3,3,2,162,153,0,0,0,0,0,6,2008,6.0,291000,8,0,0,3691.0
1780,654,535354100,20,6.0,50.0,8000,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,6,6,1948,2002,3.0,1.0,13.0,14.0,2.0,0.0,3,4,4.0,3,3,0,5,680.0,1,0.0,292.0,972.0,5.0,5,1,5,972,0,0,972,1.0,0.0,1,0,2,1,3,5,8,1,4,3.0,1948.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,5,2009,6.0,132000,61,54,0,1944.0
1781,1089,528240040,60,6.0,51.0,8029,2,3,2.0,3,1.0,3,14.0,6.0,5.0,4.0,7.0,6,5,2005,2005,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,4,3,0,1,0.0,1,0.0,728.0,728.0,5.0,5,1,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,8,0,0,6.0,2005.0,3,2.0,400.0,3,3,2,100,24,0,0,0,0,0,7,2008,6.0,176000,3,0,0,2184.0
1782,604,534278070,20,6.0,79.0,13495,2,3,2.0,3,3.0,3,12.0,6.0,5.0,4.0,5.0,5,6,1956,1956,3.0,1.0,6.0,5.0,3.0,70.0,3,4,4.0,3,3,0,4,625.0,2,201.0,222.0,1048.0,5.0,2,1,5,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,7,1,4,3.0,1956.0,1,2.0,576.0,3,3,2,0,99,0,0,0,0,0,7,2009,6.0,177625,53,0,0,2776.0
1783,2838,908228040,50,6.0,60.0,9738,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,2.0,5,7,1924,1950,3.0,1.0,3.0,2.0,2.0,0.0,3,4,2.0,3,3,0,4,392.0,1,0.0,392.0,784.0,5.0,4,1,5,949,272,0,1221,1.0,0.0,1,0,4,1,3,7,8,0,0,6.0,1965.0,1,1.0,392.0,3,3,2,0,0,236,0,0,0,0,3,2006,6.0,104900,82,26,0,2005.0
1784,2777,907181090,60,6.0,68.0,9272,2,3,2.0,3,1.0,3,18.0,6.0,5.0,4.0,7.0,7,5,1999,1999,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,6,500.0,1,0.0,342.0,842.0,5.0,5,1,5,856,893,0,1749,0.0,0.0,2,1,3,1,4,7,8,0,0,6.0,1999.0,2,2.0,515.0,3,3,2,140,85,0,0,0,0,0,6,2006,6.0,196000,7,0,0,2591.0
1785,1723,528186050,120,6.0,48.0,7841,2,3,2.0,3,1.0,3,26.0,6.0,5.0,5.0,5.0,9,5,2005,2005,4.0,1.0,7.0,9.0,3.0,394.0,5,3,6.0,5,3,0,6,848.0,1,0.0,729.0,1577.0,5.0,5,1,5,1577,0,0,1577,1.0,0.0,2,0,2,1,5,6,8,1,4,6.0,2005.0,2,2.0,564.0,3,3,2,203,39,0,0,0,0,0,5,2007,6.0,280000,2,0,0,3154.0
1786,349,527110020,80,6.0,66.0,8530,2,3,2.0,3,1.0,3,14.0,6.0,5.0,4.0,4.0,7,5,1995,1996,3.0,1.0,9.0,10.0,3.0,22.0,3,3,6.0,4,3,0,1,0.0,1,0.0,384.0,384.0,5.0,4,1,5,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,8,1,3,7.0,1995.0,3,2.0,400.0,3,3,2,120,72,0,0,0,0,700,5,2009,6.0,168500,14,1,1,1858.0
1787,2313,527107020,60,6.0,78.0,13041,2,2,2.0,3,1.0,3,14.0,6.0,5.0,4.0,7.0,6,5,1995,1995,3.0,1.0,9.0,10.0,2.0,0.0,3,3,6.0,4,3,0,1,0.0,1,0.0,781.0,781.0,5.0,4,1,5,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,8,1,3,6.0,1995.0,3,2.0,423.0,3,3,2,0,84,0,0,0,0,0,2,2006,6.0,170000,11,0,0,2452.0
1788,2279,923202220,20,6.0,200.0,43500,2,4,2.0,3,1.0,3,13.0,1.0,5.0,4.0,5.0,3,5,1953,1953,3.0,1.0,7.0,9.0,2.0,0.0,3,3,4.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.0,5,1,5,2034,0,0,2034,0.0,0.0,1,0,2,1,3,9,7,0,0,5.0,1953.0,2,4.0,1041.0,3,3,0,483,266,0,0,0,561,0,6,2007,6.0,130000,54,0,0,2034.0
1789,1346,903233080,50,4.0,52.0,6240,2,4,2.0,3,1.0,3,5.0,6.0,5.0,4.0,2.0,7,5,1939,1950,3.0,1.0,6.0,5.0,2.0,0.0,3,3,2.0,3,3,2,3,300.0,2,240.0,449.0,989.0,5.0,3,1,5,1245,764,0,2009,0.0,0.0,2,0,4,1,3,7,6,1,4,3.0,1939.0,1,2.0,400.0,3,3,2,0,20,0,0,0,0,0,1,2008,6.0,150000,69,11,0,2998.0
1790,2770,907125080,20,6.0,95.0,13015,2,4,2.0,3,3.0,3,18.0,6.0,5.0,4.0,5.0,5,6,1996,1996,3.0,1.0,13.0,14.0,2.0,0.0,3,4,6.0,4,3,0,1,0.0,1,0.0,1100.0,1100.0,5.0,5,1,5,1100,0,0,1100,0.0,0.0,1,1,3,1,3,5,8,0,0,6.0,1996.0,2,2.0,462.0,3,3,2,0,0,0,0,0,0,0,6,2006,6.0,145000,10,0,0,2200.0
1791,2923,923230040,90,6.0,63.0,9297,2,4,2.0,3,1.0,3,13.0,6.0,5.0,3.0,5.0,5,5,1976,1976,3.0,1.0,10.0,11.0,2.0,0.0,3,3,4.0,3,3,0,5,1606.0,1,0.0,122.0,1728.0,5.0,3,1,5,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,8,0,0,3.0,1976.0,1,2.0,560.0,3,3,2,0,0,0,0,0,0,0,7,2006,6.0,188000,30,0,0,3456.0
1792,1619,527110120,60,6.0,57.0,8773,2,3,4.0,3,1.0,3,14.0,6.0,5.0,4.0,7.0,6,5,1997,1997,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,4,3,3,1,0.0,1,0.0,916.0,916.0,5.0,4,1,5,916,684,0,1600,0.0,0.0,2,1,3,1,3,7,8,1,3,6.0,1997.0,3,2.0,460.0,3,3,2,100,38,0,0,0,0,0,8,2007,6.0,169000,10,0,0,2516.0
1793,2178,908152260,20,6.0,74.0,8536,2,4,2.0,3,3.0,3,6.0,6.0,5.0,4.0,5.0,5,5,2006,2007,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,4,3,0,1,0.0,1,0.0,1125.0,1125.0,5.0,4,1,5,1125,0,0,1125,0.0,0.0,1,1,2,1,3,5,8,0,0,6.0,2007.0,1,2.0,430.0,3,3,2,80,64,0,0,0,0,0,4,2007,8.0,155000,1,1,1,2250.0
1794,1160,533206050,120,7.0,59.0,4282,2,2,2.0,3,1.0,3,22.0,6.0,5.0,5.0,5.0,7,5,2004,2004,3.0,1.0,7.0,9.0,2.0,0.0,4,3,6.0,4,3,2,6,16.0,1,0.0,1375.0,1391.0,5.0,5,1,5,1391,0,0,1391,0.0,0.0,2,0,2,1,4,5,8,0,0,6.0,2004.0,2,2.0,530.0,3,3,2,156,158,0,0,0,0,0,7,2008,6.0,196000,4,0,0,2782.0
1795,1755,528275110,60,6.0,66.0,8740,2,3,2.0,3,1.0,3,14.0,6.0,5.0,4.0,7.0,7,5,2002,2002,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,6,574.0,1,0.0,280.0,854.0,5.0,5,1,5,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,8,1,4,7.0,2002.0,3,2.0,435.0,3,3,2,264,48,0,0,0,0,0,7,2007,6.0,219500,5,0,0,2849.0
1796,2412,528218060,60,6.0,65.0,10237,2,4,2.0,3,1.0,3,14.0,5.0,5.0,4.0,7.0,6,5,2005,2006,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,1,0.0,1,0.0,728.0,728.0,5.0,5,1,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,8,1,4,6.0,2005.0,3,2.0,390.0,3,3,2,0,24,0,0,0,0,0,2,2006,8.0,170440,1,1,1,2184.0
1797,889,908151050,60,6.0,75.0,7950,2,3,1.0,3,3.0,3,6.0,6.0,5.0,4.0,7.0,6,6,1977,1977,4.0,1.0,9.0,11.0,3.0,140.0,3,3,4.0,3,3,0,4,535.0,1,0.0,155.0,690.0,5.0,3,1,5,698,728,0,1426,0.0,0.0,1,1,3,1,3,6,8,0,0,6.0,1977.0,3,2.0,440.0,3,3,2,252,0,0,0,0,0,0,7,2009,6.0,159500,32,0,0,2116.0
1798,1186,534126090,20,6.0,80.0,10400,2,4,2.0,3,1.0,3,17.0,6.0,5.0,4.0,5.0,7,6,1970,1970,4.0,1.0,10.0,11.0,3.0,288.0,3,3,6.0,3,3,0,1,0.0,1,0.0,1304.0,1304.0,5.0,4,1,5,1682,0,0,1682,0.0,0.0,2,0,3,1,3,7,8,1,4,6.0,1970.0,1,2.0,530.0,3,3,2,98,0,0,0,0,0,0,5,2008,6.0,174000,38,0,0,2986.0
1799,1613,526352090,20,6.0,85.0,10628,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,7,5,1970,1970,5.0,2.0,10.0,11.0,2.0,0.0,3,4,4.0,3,4,4,6,778.0,1,0.0,499.0,1277.0,5.0,3,1,5,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,8,1,1,6.0,1970.0,1,2.0,526.0,3,3,2,0,0,0,0,176,0,0,4,2007,6.0,167000,37,0,0,2554.0
1800,411,527453060,160,6.0,24.0,2280,2,4,2.0,3,2.0,3,10.0,6.0,5.0,2.0,7.0,6,6,1976,1976,3.0,1.0,10.0,4.0,2.0,0.0,3,3,4.0,4,3,0,5,566.0,1,0.0,289.0,855.0,5.0,3,1,5,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,8,1,3,6.0,1976.0,1,2.0,440.0,3,3,2,87,0,0,0,0,0,0,7,2009,6.0,148500,33,0,0,2311.0
1801,810,906226090,90,6.0,64.0,7018,2,4,2.0,3,1.0,3,15.0,4.0,5.0,3.0,7.0,5,5,1979,1979,3.0,1.0,9.0,10.0,2.0,0.0,3,3,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.0,3,1,5,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,8,0,0,3.0,1979.0,1,2.0,720.0,3,3,2,73,0,0,0,0,0,0,6,2009,6.0,147983,30,0,0,2228.0
1802,548,531452010,160,6.0,75.0,10762,2,4,2.0,3,3.0,3,15.0,6.0,5.0,5.0,7.0,6,6,1980,1980,3.0,1.0,10.0,11.0,2.0,0.0,3,3,4.0,4,3,0,1,0.0,1,0.0,626.0,626.0,5.0,3,1,5,626,591,0,1217,0.0,0.0,1,1,3,1,3,6,8,1,3,6.0,1980.0,2,1.0,288.0,3,3,2,0,28,0,0,0,0,0,4,2009,6.0,120000,29,0,0,1843.0
1803,2179,908152280,20,6.0,60.0,7024,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,5.0,5,5,2005,2006,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,5,4,0,5,980.0,1,0.0,110.0,1090.0,5.0,4,1,5,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,8,0,0,6.0,2005.0,3,2.0,450.0,3,3,2,0,49,0,0,0,0,0,6,2007,6.0,157000,2,1,1,2180.0
1804,2746,905480160,50,6.0,50.0,7585,2,4,2.0,3,1.0,3,6.0,1.0,5.0,4.0,2.0,5,3,1948,1950,3.0,1.0,7.0,9.0,2.0,0.0,3,3,4.0,2,2,2,1,0.0,1,0.0,810.0,810.0,5.0,2,1,4,1002,454,0,1456,1.0,1.0,1,0,4,1,3,7,8,1,3,3.0,1954.0,1,1.0,280.0,3,3,1,0,0,0,0,0,0,0,8,2006,6.0,91500,58,2,1,2266.0
1805,1486,908102030,30,6.0,67.0,8777,2,4,2.0,3,1.0,3,6.0,4.0,5.0,4.0,5.0,5,7,1910,1950,3.0,1.0,7.0,5.0,2.0,0.0,3,3,4.0,2,3,0,1,0.0,1,0.0,796.0,796.0,5.0,4,1,4,796,0,0,796,0.0,0.0,1,0,2,1,3,4,8,0,0,2.0,1910.0,0,0.0,0.0,0,0,1,328,0,164,0,0,0,0,5,2008,6.0,85000,98,40,0,1592.0
1806,2168,908102100,20,6.0,70.0,9170,2,4,2.0,3,3.0,3,6.0,4.0,5.0,4.0,5.0,5,7,1965,1965,4.0,1.0,7.0,9.0,2.0,0.0,3,3,4.0,3,3,0,5,698.0,6,96.0,420.0,1214.0,5.0,5,1,5,1214,0,0,1214,1.0,0.0,1,0,2,1,3,6,8,0,0,3.0,1965.0,1,2.0,461.0,2,2,2,0,0,184,0,0,0,400,4,2007,6.0,140000,42,0,0,2428.0
1807,2061,905105260,20,6.0,66.0,7742,2,4,2.0,3,1.0,3,9.0,6.0,5.0,4.0,5.0,5,7,1966,1966,3.0,1.0,9.0,10.0,2.0,0.0,3,3,4.0,3,3,0,4,763.0,1,0.0,192.0,955.0,5.0,5,1,5,955,0,0,955,1.0,0.0,1,0,3,1,3,6,8,0,0,6.0,1966.0,1,1.0,386.0,3,3,2,0,0,0,0,0,0,0,1,2007,6.0,127000,41,0,0,1910.0
1808,1131,528490080,60,7.0,64.0,8791,2,3,2.0,3,1.0,3,22.0,6.0,5.0,4.0,7.0,6,5,2003,2003,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,3,503.0,1,0.0,361.0,864.0,5.0,5,1,5,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,8,0,0,6.0,2003.0,2,2.0,673.0,3,3,2,216,56,0,0,0,0,0,5,2008,6.0,207500,5,0,0,2592.0
1809,929,909425130,20,6.0,90.0,13339,2,3,2.0,3,1.0,3,20.0,6.0,5.0,4.0,5.0,6,6,1960,1960,3.0,1.0,9.0,11.0,5.0,132.0,3,3,4.0,3,3,0,2,65.0,4,875.0,621.0,1561.0,5.0,3,1,5,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,8,1,4,6.0,1960.0,3,2.0,463.0,3,3,2,0,148,0,0,120,0,0,5,2009,6.0,193000,49,0,0,3122.0
1810,362,527164090,60,6.0,65.0,8125,2,4,2.0,3,1.0,3,14.0,6.0,5.0,4.0,7.0,6,5,1994,1995,3.0,1.0,9.0,10.0,2.0,0.0,3,3,6.0,4,3,0,1,0.0,1,0.0,702.0,702.0,5.0,4,1,5,702,779,0,1481,0.0,0.0,2,1,3,1,3,6,8,1,3,6.0,1994.0,3,2.0,343.0,3,3,2,0,36,0,0,0,0,0,3,2009,6.0,174000,15,1,1,2183.0
1811,652,535353240,60,6.0,78.0,11419,2,4,2.0,3,3.0,3,12.0,1.0,5.0,4.0,7.0,7,7,1948,1999,3.0,1.0,8.0,6.0,2.0,0.0,3,3,4.0,3,3,2,5,699.0,1,0.0,0.0,699.0,5.0,5,1,4,801,726,0,1527,1.0,0.0,1,1,3,1,3,6,8,1,4,6.0,1948.0,1,2.0,410.0,3,3,2,0,0,134,0,0,0,0,12,2009,6.0,152500,61,51,0,2226.0
1812,1466,907262070,60,6.0,72.0,7226,2,3,2.0,3,5.0,3,18.0,6.0,5.0,4.0,7.0,7,5,2003,2003,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,1,0.0,1,0.0,798.0,798.0,5.0,5,1,5,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,8,0,0,6.0,2003.0,2,2.0,595.0,3,3,2,0,45,0,0,0,0,0,6,2008,6.0,183000,5,0,0,2438.0
1813,2087,905478220,50,6.0,60.0,11100,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,2.0,5,6,1951,1994,3.0,1.0,6.0,5.0,2.0,0.0,3,3,6.0,3,3,2,2,1080.0,1,0.0,0.0,1080.0,5.0,3,0,5,1080,400,0,1480,1.0,0.0,1,0,4,1,3,7,8,1,4,6.0,1951.0,1,1.0,253.0,3,3,2,0,0,68,0,0,0,0,7,2007,6.0,136500,56,43,0,2560.0
1814,1442,907194020,60,6.0,80.0,12435,2,4,2.0,3,1.0,3,18.0,6.0,5.0,4.0,7.0,7,5,2001,2001,3.0,1.0,13.0,14.0,3.0,172.0,4,3,6.0,4,3,0,6,361.0,1,0.0,602.0,963.0,5.0,5,1,5,963,829,0,1792,0.0,0.0,2,1,3,1,4,7,8,1,3,6.0,2001.0,2,2.0,564.0,3,3,2,0,96,0,245,0,0,0,5,2008,6.0,231500,7,0,0,2755.0
1815,2744,905475150,20,6.0,57.0,6420,2,3,2.0,3,1.0,3,6.0,6.0,5.0,4.0,5.0,5,7,1952,1952,3.0,1.0,6.0,5.0,2.0,0.0,3,3,6.0,5,4,2,2,210.0,5,551.0,219.0,980.0,5.0,2,1,4,1148,0,0,1148,0.0,1.0,1,0,2,1,3,6,8,0,0,3.0,1952.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,9,2006,6.0,123500,54,0,0,2128.0
1816,1511,908275280,50,6.0,59.0,16466,2,3,2.0,3,1.0,3,6.0,6.0,5.0,4.0,2.0,5,7,1955,1955,3.0,1.0,7.0,9.0,2.0,0.0,3,4,6.0,3,3,0,1,0.0,1,0.0,816.0,816.0,5.0,3,1,5,872,521,0,1393,0.0,0.0,1,1,3,1,3,8,8,0,0,6.0,1955.0,1,1.0,300.0,3,3,2,121,0,0,0,265,0,0,4,2008,6.0,135500,53,0,0,2209.0
1817,2175,908152060,80,6.0,65.0,6285,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,4.0,6,6,1976,1976,3.0,1.0,9.0,11.0,2.0,0.0,3,2,4.0,3,3,3,6,504.0,1,0.0,456.0,960.0,5.0,3,1,5,1044,0,0,1044,1.0,0.0,1,0,3,1,3,7,8,1,2,3.0,1976.0,1,2.0,528.0,3,2,2,228,0,0,0,0,0,0,4,2007,6.0,133500,31,0,0,2004.0
1818,1236,535150280,20,6.0,71.0,9204,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,5,1963,1963,3.0,1.0,9.0,10.0,2.0,0.0,3,3,4.0,3,3,0,4,25.0,3,872.0,247.0,1144.0,5.0,3,1,5,1144,0,0,1144,1.0,0.0,1,1,3,1,3,6,8,0,0,3.0,1962.0,1,1.0,336.0,3,3,2,0,88,0,0,0,0,0,8,2008,4.0,124000,45,0,0,2288.0
1819,2448,528344060,60,6.0,78.0,12011,2,3,2.0,3,5.0,3,28.0,6.0,5.0,4.0,7.0,8,5,1998,1998,3.0,1.0,13.0,14.0,3.0,530.0,4,3,6.0,4,3,3,6,956.0,1,0.0,130.0,1086.0,5.0,5,1,5,1086,838,0,1924,1.0,0.0,2,1,3,1,4,7,8,1,3,6.0,1998.0,2,2.0,592.0,3,3,2,208,75,0,0,374,0,0,6,2006,6.0,280000,8,0,0,3010.0
1820,60,528328100,60,6.0,108.0,14774,2,3,2.0,3,3.0,3,28.0,6.0,5.0,4.0,7.0,9,5,1999,1999,3.0,1.0,13.0,14.0,3.0,165.0,4,3,6.0,4,3,0,1,0.0,1,0.0,1393.0,1393.0,5.0,5,1,5,1422,1177,0,2599,0.0,0.0,2,1,4,1,4,10,8,1,3,7.0,1999.0,3,3.0,779.0,3,3,2,668,30,0,0,0,0,0,5,2010,6.0,333168,11,0,0,3992.0
1821,346,527105130,60,6.0,74.0,11792,2,3,2.0,3,1.0,3,14.0,6.0,5.0,4.0,7.0,8,5,2003,2003,3.0,1.0,13.0,14.0,3.0,188.0,4,3,6.0,4,3,4,6,850.0,1,0.0,158.0,1008.0,5.0,5,1,5,1008,1275,0,2283,0.0,0.0,2,1,4,1,4,9,8,1,4,7.0,2003.0,3,3.0,632.0,3,3,2,120,46,0,0,0,0,0,8,2009,6.0,270000,6,0,0,3291.0
1822,678,535450200,50,6.0,60.0,8064,2,4,2.0,3,1.0,3,12.0,1.0,5.0,4.0,2.0,6,5,1950,1950,3.0,1.0,6.0,5.0,2.0,0.0,3,3,4.0,3,3,3,3,621.0,1,0.0,174.0,795.0,5.0,4,0,5,765,368,0,1133,0.0,0.0,1,0,3,1,3,5,8,0,0,3.0,1989.0,1,2.0,900.0,3,3,2,0,0,0,0,231,0,0,12,2009,4.0,128500,59,0,0,1928.0
1823,2481,531452080,120,6.0,50.0,7175,2,4,2.0,3,1.0,3,15.0,6.0,5.0,5.0,5.0,6,5,1990,1991,3.0,1.0,10.0,11.0,2.0,0.0,4,3,6.0,4,3,0,6,904.0,1,0.0,494.0,1398.0,5.0,4,1,5,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,8,0,0,6.0,1990.0,2,2.0,542.0,3,3,2,0,46,0,0,0,0,0,7,2006,6.0,172000,16,1,1,2796.0
