,file,emotion,audio,source
4234,./raw_source/TESS/OAF_Sad/OAF_fail_sad.wav,sad,"[ 3.0659619e-06  6.5599648e-05  1.3281446e-04 ... -1.2592693e-04
 -1.5560992e-04  0.0000000e+00]",tess
4235,./raw_source/TESS/OAF_Sad/OAF_tool_sad.wav,sad,"[ 7.4432587e-06 -8.4396532e-05 -1.3464874e-04 ... -2.8733377e-04
 -8.3039500e-05  0.0000000e+00]",tess
4236,./raw_source/TESS/OAF_Sad/OAF_goose_sad.wav,sad,"[-3.6831989e-06  1.1020327e-04  1.3275311e-04 ...  7.9491692e-05
  1.0328189e-04  0.0000000e+00]",tess
4237,./raw_source/TESS/OAF_Sad/OAF_met_sad.wav,sad,"[-1.4606388e-06 -6.5839471e-05 -5.0189985e-05 ... -1.1008907e-04
 -9.2708200e-05  0.0000000e+00]",tess
4238,./raw_source/TESS/OAF_Sad/OAF_pearl_sad.wav,sad,"[-1.25760971e-05 -8.54026148e-05 -1.41208366e-04 ...  9.24150227e-05
 -1.03712955e-05  0.00000000e+00]",tess
4239,./raw_source/TESS/OAF_Sad/OAF_rain_sad.wav,sad,"[ 3.1290128e-05 -6.7625981e-05 -4.5073635e-04 ...  2.5945430e-06
  3.7148417e-05  0.0000000e+00]",tess
4240,./raw_source/Savee/KL/n17.wav,neutral,[0.00307642 0.00454244 0.00400149 ... 0.00147349 0.00169394 0.        ],savee
4241,./raw_source/Savee/KL/n03.wav,neutral,[0.00116085 0.00168197 0.0014849  ... 0.00128071 0.00120109 0.00126881],savee
4242,./raw_source/Savee/KL/h05.wav,happy,[0.00097885 0.00146175 0.00133258 ... 0.00148265 0.0014431  0.0015695 ],savee
4243,./raw_source/Savee/KL/sa04.wav,sad,[0.00114701 0.00170001 0.00154448 ... 0.00137341 0.00131169 0.00134647],savee
4244,./raw_source/Savee/KL/h11.wav,happy,[0.00397437 0.00588744 0.00522026 ... 0.00148003 0.00169511 0.        ],savee
4245,./raw_source/Savee/KL/sa10.wav,sad,[0.00108048 0.00159169 0.00135443 ... 0.00113602 0.00123926 0.        ],savee
4246,./raw_source/Savee/KL/d08.wav,disgust,[0.00095537 0.00141272 0.00124404 ... 0.00145352 0.00170834 0.        ],savee
4247,./raw_source/Savee/KL/d09.wav,disgust,[0.00114468 0.00168383 0.00147336 ... 0.00140468 0.00133869 0.00142236],savee
4248,./raw_source/Savee/KL/sa11.wav,sad,[0.00416997 0.00610869 0.00534506 ... 0.00155991 0.0014942  0.00158324],savee
4249,./raw_source/Savee/KL/h10.wav,happy,[0.00108374 0.00157077 0.00138728 ... 0.00142041 0.00136514 0.00146048],savee
4250,./raw_source/Savee/KL/sa05.wav,sad,[0.00093064 0.00137756 0.00118242 ... 0.00158602 0.00155591 0.00173098],savee
4251,./raw_source/Savee/KL/h04.wav,happy,[0.0011289  0.00162168 0.00142872 ... 0.00143826 0.00142212 0.00148657],savee
4252,./raw_source/Savee/KL/n02.wav,neutral,[0.00089013 0.0013079  0.00118256 ... 0.00162505 0.00152385 0.00164938],savee
4253,./raw_source/Savee/KL/n16.wav,neutral,[0.00390228 0.00571055 0.00505917 ... 0.00395681 0.00449213 0.        ],savee
4254,./raw_source/Savee/KL/n28.wav,neutral,[0.00119829 0.00176194 0.00150499 ... 0.00118985 0.00136477 0.        ],savee
4255,./raw_source/Savee/KL/n14.wav,neutral,[0.00107602 0.00160684 0.00143936 ... 0.00148003 0.0017177  0.        ],savee
4256,./raw_source/Savee/KL/f09.wav,fear,[0.001069   0.0015726  0.00141448 ... 0.00157733 0.00150448 0.00166337],savee
4257,./raw_source/Savee/KL/h12.wav,happy,[0.00115247 0.00172087 0.0015601  ... 0.00164558 0.00160549 0.00168005],savee
4258,./raw_source/Savee/KL/sa13.wav,sad,[0.00095977 0.00138355 0.00124144 ... 0.0012403  0.00117487 0.00131065],savee
4259,./raw_source/Savee/KL/h06.wav,happy,[0.00428856 0.00623785 0.00542137 ... 0.00138464 0.00153938 0.        ],savee
4260,./raw_source/Savee/KL/sa07.wav,sad,[0.00299311 0.00437575 0.00383191 ... 0.00176368 0.00173109 0.00188775],savee
4261,./raw_source/Savee/KL/sa06.wav,sad,[0.00410894 0.00599357 0.00524606 ... 0.00391353 0.00439013 0.        ],savee
4262,./raw_source/Savee/KL/h07.wav,happy,[0.0010683  0.00155754 0.00134396 ... 0.00145114 0.00162109 0.        ],savee
4263,./raw_source/Savee/KL/sa12.wav,sad,[0.00108417 0.00155023 0.00133208 ... 0.00129374 0.00122381 0.00137883],savee
4264,./raw_source/Savee/KL/h13.wav,happy,[0.00115282 0.00171818 0.00153388 ... 0.00155965 0.00173679 0.        ],savee
4265,./raw_source/Savee/KL/f08.wav,fear,[0.00107056 0.00154789 0.00135481 ... 0.0014328  0.0016034  0.        ],savee
4266,./raw_source/Savee/KL/n15.wav,neutral,[0.00067933 0.00107157 0.00114256 ... 0.00142375 0.00160025 0.        ],savee
4267,./raw_source/Savee/KL/n01.wav,neutral,[0.00376894 0.0055103  0.00490806 ... 0.00127852 0.00119392 0.00131135],savee
4268,./raw_source/Savee/KL/n29.wav,neutral,[0.00385971 0.00561624 0.004948   ... 0.00140151 0.00161603 0.        ],savee
4269,./raw_source/Savee/KL/n05.wav,neutral,[0.00102239 0.00142144 0.00121472 ... 0.00141075 0.00131632 0.00142338],savee
4270,./raw_source/Savee/KL/n11.wav,neutral,[0.00388876 0.00571984 0.00502239 ... 0.00171918 0.00190484 0.        ],savee
4271,./raw_source/Savee/KL/h03.wav,happy,[0.00127184 0.00187015 0.00163781 ... 0.0013669  0.00158211 0.        ],savee
4272,./raw_source/Savee/KL/sa02.wav,sad,[0.00091569 0.00131672 0.00118394 ... 0.00129623 0.0012881  0.00130332],savee
4273,./raw_source/Savee/KL/sa03.wav,sad,[0.0008586  0.00131558 0.00117841 ... 0.00137816 0.00165222 0.        ],savee
4274,./raw_source/Savee/KL/h02.wav,happy,[0.00109793 0.00155652 0.0013903  ... 0.00170666 0.00191052 0.        ],savee
4275,./raw_source/Savee/KL/n10.wav,neutral,[0.00107372 0.00159615 0.00139251 ... 0.00125983 0.0014543  0.        ],savee
4276,./raw_source/Savee/KL/n04.wav,neutral,[0.00090797 0.00134574 0.00113536 ... 0.00136495 0.00128263 0.00141623],savee
4277,./raw_source/Savee/KL/n12.wav,neutral,[0.00128322 0.00186031 0.00166672 ... 0.0015946  0.00152142 0.00161738],savee
4278,./raw_source/Savee/KL/n06.wav,neutral,[0.00442553 0.00652028 0.00574475 ... 0.00377241 0.00429184 0.        ],savee
4279,./raw_source/Savee/KL/sa01.wav,sad,[0.00425835 0.00617464 0.00544903 ... 0.00125758 0.00124831 0.00136581],savee
4280,./raw_source/Savee/KL/h14.wav,happy,[0.00117666 0.00174788 0.00151812 ... 0.00154929 0.00175854 0.        ],savee
4281,./raw_source/Savee/KL/sa15.wav,sad,[0.00389159 0.00568076 0.00497502 ... 0.00153228 0.00181078 0.        ],savee
4282,./raw_source/Savee/KL/sa14.wav,sad,[0.00088758 0.00129521 0.00118328 ... 0.00152879 0.00151925 0.00163164],savee
4283,./raw_source/Savee/KL/h15.wav,happy,[0.00123215 0.00177103 0.00155783 ... 0.00147156 0.00143211 0.00147502],savee
4284,./raw_source/Savee/KL/h01.wav,happy,[0.0041475  0.00606893 0.00532623 ... 0.00146601 0.0014243  0.00157953],savee
4285,./raw_source/Savee/KL/n07.wav,neutral,[0.0029013  0.00427024 0.00381226 ... 0.00150086 0.00149454 0.00164172],savee
4286,./raw_source/Savee/KL/n13.wav,neutral,[0.00111516 0.00161683 0.00144106 ... 0.00131052 0.00152826 0.        ],savee
4287,./raw_source/Savee/KL/su08.wav,surprised,[0.00296183 0.00431606 0.00382495 ... 0.00122502 0.00144354 0.        ],savee
4288,./raw_source/Savee/KL/su09.wav,surprised,[0.00097358 0.00145598 0.00131719 ... 0.00157785 0.00152176 0.00163271],savee
4289,./raw_source/Savee/KL/a09.wav,angry,[0.00111948 0.00160657 0.00141207 ... 0.00141476 0.00157147 0.        ],savee
4290,./raw_source/Savee/KL/a08.wav,angry,[0.0010994  0.00163866 0.00146999 ... 0.00143867 0.00139678 0.00155806],savee
4291,./raw_source/Savee/KL/su01.wav,surprised,[0.00416497 0.00608584 0.00537201 ... 0.00145921 0.00141241 0.00148603],savee
4292,./raw_source/Savee/KL/su15.wav,surprised,[0.00103854 0.00155946 0.00137304 ... 0.0012561  0.00124196 0.00130932],savee
4293,./raw_source/Savee/KL/a06.wav,angry,[0.00362067 0.00529108 0.00468117 ... 0.00133922 0.00151039 0.        ],savee
4294,./raw_source/Savee/KL/a12.wav,angry,[0.00108743 0.00161455 0.00140476 ... 0.00140173 0.00158953 0.        ],savee
4295,./raw_source/Savee/KL/a13.wav,angry,[0.00100941 0.00150698 0.00135008 ... 0.00158191 0.00176703 0.        ],savee
4296,./raw_source/Savee/KL/a07.wav,angry,[0.00106983 0.00157713 0.00143454 ... 0.00464488 0.00523804 0.00627994],savee
4297,./raw_source/Savee/KL/su14.wav,surprised,[0.0010333  0.00153858 0.00134986 ... 0.00145462 0.0013712  0.00144462],savee
4298,./raw_source/Savee/KL/su02.wav,surprised,[0.00103917 0.00155775 0.00139617 ... 0.0015294  0.00171177 0.        ],savee
4299,./raw_source/Savee/KL/a11.wav,angry,[0.00402781 0.00587658 0.00514981 ... 0.00141078 0.0013636  0.00149251],savee
4300,./raw_source/Savee/KL/a05.wav,angry,[0.00085529 0.0012358  0.00111057 ... 0.00132445 0.00133244 0.00141275],savee
4301,./raw_source/Savee/KL/a04.wav,angry,[0.00101073 0.00150507 0.00134176 ... 0.00110185 0.00124043 0.        ],savee
4302,./raw_source/Savee/KL/a10.wav,angry,[0.0010471  0.00153721 0.00134229 ... 0.00141776 0.00160568 0.        ],savee
4303,./raw_source/Savee/KL/su03.wav,surprised,[0.00114928 0.00167327 0.00144865 ... 0.00132065 0.00126655 0.00141371],savee
4304,./raw_source/Savee/KL/su13.wav,surprised,[0.00108    0.00159683 0.00139122 ... 0.00144257 0.00134569 0.0014555 ],savee
4305,./raw_source/Savee/KL/su07.wav,surprised,[0.00311259 0.00457882 0.00405757 ... 0.00381961 0.00438828 0.        ],savee
4306,./raw_source/Savee/KL/a14.wav,angry,[0.00123366 0.00176924 0.00155975 ... 0.00123503 0.00141765 0.        ],savee
4307,./raw_source/Savee/KL/a01.wav,angry,[0.00304998 0.00444849 0.00389456 ... 0.00150061 0.0014313  0.00152843],savee
4308,./raw_source/Savee/KL/a15.wav,angry,[0.00093734 0.00135046 0.0012127  ... 0.00127946 0.00128274 0.0013726 ],savee
4309,./raw_source/Savee/KL/su06.wav,surprised,[0.0040244  0.00588162 0.00514104 ... 0.0042273  0.00410693 0.0044575 ],savee
4310,./raw_source/Savee/KL/su12.wav,surprised,[0.0029397  0.00428256 0.00380072 ... 0.00138926 0.00154664 0.        ],savee
4311,./raw_source/Savee/KL/su04.wav,surprised,[0.00312943 0.00455217 0.00395112 ... 0.00133601 0.00157764 0.        ],savee
4312,./raw_source/Savee/KL/su10.wav,surprised,[0.00112184 0.00158316 0.0013651  ... 0.00129711 0.00121543 0.00134594],savee
4313,./raw_source/Savee/KL/a03.wav,angry,[0.00118001 0.00175809 0.00154511 ... 0.00129495 0.00151094 0.        ],savee
4314,./raw_source/Savee/KL/a02.wav,angry,[0.00108959 0.00160678 0.00139098 ... 0.00156611 0.00149725 0.0016381 ],savee
4315,./raw_source/Savee/KL/su11.wav,surprised,[0.00396363 0.00576854 0.00503556 ... 0.00402652 0.0038972  0.00423968],savee
4316,./raw_source/Savee/KL/su05.wav,surprised,[0.0010647  0.00157681 0.00135755 ... 0.00139779 0.00164941 0.        ],savee
4317,./raw_source/Savee/KL/n22.wav,neutral,[0.00316955 0.0046929  0.00424934 ... 0.00151656 0.00177194 0.        ],savee
4318,./raw_source/Savee/KL/f03.wav,fear,[0.00111988 0.00166083 0.00145189 ... 0.00136132 0.00126927 0.00135276],savee
4319,./raw_source/Savee/KL/d01.wav,disgust,[0.00396819 0.00581182 0.00514252 ... 0.00461283 0.00444236 0.00481624],savee
4320,./raw_source/Savee/KL/d15.wav,disgust,[0.00399855 0.00582577 0.00510907 ... 0.00133154 0.00147256 0.        ],savee
4321,./raw_source/Savee/KL/d14.wav,disgust,[0.00094173 0.00140897 0.00124539 ... 0.00153252 0.0014598  0.00156198],savee
4322,./raw_source/Savee/KL/f02.wav,fear,[0.00094227 0.00141233 0.00130444 ... 0.00146622 0.0014664  0.00158612],savee
4323,./raw_source/Savee/KL/n23.wav,neutral,[0.00119565 0.00180528 0.00159309 ... 0.00108568 0.00122084 0.        ],savee
4324,./raw_source/Savee/KL/n09.wav,neutral,[0.00092275 0.00135439 0.00125417 ... 0.00137041 0.00153798 0.        ],savee
4325,./raw_source/Savee/KL/n21.wav,neutral,[0.00385363 0.0056689  0.0049766  ... 0.00407148 0.00460471 0.        ],savee
4326,./raw_source/Savee/KL/f14.wav,fear,[0.00096616 0.00140234 0.00126866 ... 0.00139288 0.00130828 0.00137571],savee
4327,./raw_source/Savee/KL/d02.wav,disgust,[0.00333952 0.00488837 0.00432857 ... 0.00128917 0.00140577 0.        ],savee
4328,./raw_source/Savee/KL/d03.wav,disgust,[0.00094408 0.00138504 0.00119974 ... 0.00125643 0.00147674 0.        ],savee
4329,./raw_source/Savee/KL/f01.wav,fear,[0.00401323 0.00587572 0.00517311 ... 0.00129929 0.0013033  0.00137272],savee
4330,./raw_source/Savee/KL/f15.wav,fear,[0.0010008  0.00145851 0.00125721 ... 0.00131458 0.00124417 0.00131785],savee
4331,./raw_source/Savee/KL/n20.wav,neutral,[0.00096602 0.0014226  0.00130573 ... 0.00136281 0.0013235  0.00141841],savee
4332,./raw_source/Savee/KL/n08.wav,neutral,[0.00111593 0.00161959 0.00148662 ... 0.00114572 0.00135633 0.        ],savee
4333,./raw_source/Savee/KL/n24.wav,neutral,[0.00079796 0.00117741 0.00101435 ... 0.00107787 0.00127933 0.        ],savee
4334,./raw_source/Savee/KL/n30.wav,neutral,[0.00108196 0.00157954 0.001378   ... 0.00152    0.00145816 0.00157826],savee
4335,./raw_source/Savee/KL/n18.wav,neutral,[0.00120579 0.00172945 0.0015348  ... 0.00159619 0.00180337 0.        ],savee
4336,./raw_source/Savee/KL/f11.wav,fear,[0.00401404 0.00589058 0.00516878 ... 0.00449914 0.00441642 0.00479619],savee
4337,./raw_source/Savee/KL/f05.wav,fear,[0.00089713 0.00125754 0.00111371 ... 0.0013668  0.00134056 0.00147178],savee
4338,./raw_source/Savee/KL/d13.wav,disgust,[0.00103423 0.00151644 0.0013171  ... 0.00128353 0.00142449 0.        ],savee
4339,./raw_source/Savee/KL/d07.wav,disgust,[0.00126442 0.00181808 0.00160663 ... 0.00129772 0.00129514 0.00139124],savee
4340,./raw_source/Savee/KL/d06.wav,disgust,[0.00394651 0.00575843 0.00507187 ... 0.00173358 0.00165161 0.00181073],savee
4341,./raw_source/Savee/KL/d12.wav,disgust,[0.00315532 0.00460839 0.00399726 ... 0.00135782 0.00154384 0.        ],savee
4342,./raw_source/Savee/KL/f04.wav,fear,[0.00091515 0.00131753 0.001164   ... 0.00131163 0.00123239 0.00129294],savee
4343,./raw_source/Savee/KL/f10.wav,fear,[0.00113485 0.00165779 0.00150304 ... 0.00146295 0.00163005 0.        ],savee
4344,./raw_source/Savee/KL/n19.wav,neutral,[0.00125979 0.00184053 0.00157139 ... 0.00126264 0.00147254 0.        ],savee
4345,./raw_source/Savee/KL/n25.wav,neutral,[0.00086021 0.0012917  0.00118408 ... 0.00129323 0.00144865 0.        ],savee
4346,./raw_source/Savee/KL/n27.wav,neutral,[0.00098481 0.00139192 0.00124591 ... 0.00155025 0.0017347  0.        ],savee
4347,./raw_source/Savee/KL/f06.wav,fear,[0.00418149 0.00611299 0.00535813 ... 0.00099948 0.00119207 0.        ],savee
4348,./raw_source/Savee/KL/f12.wav,fear,[0.00336743 0.00490353 0.00431594 ... 0.00132349 0.00123929 0.00134386],savee
4349,./raw_source/Savee/KL/h09.wav,happy,[0.00091366 0.00130036 0.00111758 ... 0.00154497 0.00146261 0.00157451],savee
4350,./raw_source/Savee/KL/sa08.wav,sad,[0.00134704 0.00198548 0.00177528 ... 0.00162339 0.00156959 0.00168138],savee
4351,./raw_source/Savee/KL/d04.wav,disgust,[0.00096213 0.00144845 0.00131409 ... 0.00149292 0.00166844 0.        ],savee
4352,./raw_source/Savee/KL/d10.wav,disgust,[0.00103767 0.00148625 0.00127127 ... 0.00157856 0.00149203 0.0016414 ],savee
4353,./raw_source/Savee/KL/d11.wav,disgust,[0.00409423 0.00599168 0.00525434 ... 0.00428202 0.00411126 0.00446466],savee
4354,./raw_source/Savee/KL/d05.wav,disgust,[0.00111687 0.00159494 0.00138745 ... 0.00119508 0.00138646 0.        ],savee
4355,./raw_source/Savee/KL/sa09.wav,sad,[0.00120422 0.00173136 0.00147246 ... 0.00149696 0.00145524 0.00153497],savee
4356,./raw_source/Savee/KL/h08.wav,happy,[0.00115328 0.00166632 0.00148435 ... 0.00128626 0.00126357 0.00135992],savee
4357,./raw_source/Savee/KL/f13.wav,fear,[0.00093747 0.00134595 0.00115553 ... 0.00127282 0.00144005 0.        ],savee
4358,./raw_source/Savee/KL/f07.wav,fear,[0.00078526 0.00117713 0.00102443 ... 0.00144802 0.00136728 0.00150448],savee
4359,./raw_source/Savee/KL/n26.wav,neutral,[0.00112586 0.00164489 0.00147837 ... 0.00124661 0.00143174 0.        ],savee
4360,./raw_source/Savee/DC/n17.wav,neutral,[0.02936944 0.04316669 0.03809731 ... 0.0383321  0.04335383 0.        ],savee
4361,./raw_source/Savee/DC/n03.wav,neutral,[0.03045864 0.04475052 0.03955137 ... 0.04224502 0.04077482 0.04367205],savee
4362,./raw_source/Savee/DC/h05.wav,happy,[0.02874588 0.04209325 0.03707486 ... 0.04134984 0.0401804  0.04332957],savee
4363,./raw_source/Savee/DC/sa04.wav,sad,[0.02820319 0.04131427 0.03623042 ... 0.03671112 0.04141695 0.        ],savee
4364,./raw_source/Savee/DC/h11.wav,happy,[0.03717444 0.05436848 0.04780688 ... 0.03976053 0.03865672 0.04185944],savee
4365,./raw_source/Savee/DC/sa10.wav,sad,[0.03747059 0.05479264 0.04827324 ... 0.03830264 0.04361762 0.        ],savee
4366,./raw_source/Savee/DC/d08.wav,disgust,[0.02834095 0.04156607 0.03660183 ... 0.03659718 0.04141542 0.        ],savee
4367,./raw_source/Savee/DC/d09.wav,disgust,[0.02814287 0.04135435 0.03658031 ... 0.03836764 0.03717625 0.03997619],savee
4368,./raw_source/Savee/DC/sa11.wav,sad,[0.03722253 0.05444308 0.04811225 ... 0.03726013 0.0422323  0.        ],savee
4369,./raw_source/Savee/DC/h10.wav,happy,[0.01018403 0.01504873 0.01336173 ... 0.01281032 0.01447627 0.        ],savee
4370,./raw_source/Savee/DC/sa05.wav,sad,[0.03778264 0.05546877 0.04912887 ... 0.04169533 0.04033388 0.04346422],savee
4371,./raw_source/Savee/DC/h04.wav,happy,[0.02982812 0.04355907 0.03826173 ... 0.03954117 0.03836438 0.04127886],savee
4372,./raw_source/Savee/DC/n02.wav,neutral,[0.0288227  0.04237898 0.03746084 ... 0.03902094 0.04433162 0.        ],savee
4373,./raw_source/Savee/DC/n16.wav,neutral,[0.03058708 0.04491745 0.03975638 ... 0.03991757 0.03878932 0.04185545],savee
4374,./raw_source/Savee/DC/n28.wav,neutral,[0.02901587 0.04257687 0.03769135 ... 0.03904844 0.0441084  0.        ],savee
4375,./raw_source/Savee/DC/n14.wav,neutral,[0.02869641 0.04223657 0.03743497 ... 0.0415798  0.04029309 0.04354357],savee
4376,./raw_source/Savee/DC/f09.wav,fear,[0.02954224 0.04336878 0.03839076 ... 0.04086881 0.03947524 0.0430477 ],savee
4377,./raw_source/Savee/DC/h12.wav,happy,[0.02928191 0.04291434 0.03790759 ... 0.03920922 0.04445899 0.        ],savee
4378,./raw_source/Savee/DC/sa13.wav,sad,[0.02847001 0.04175122 0.0368809  ... 0.0382502  0.043364   0.        ],savee
4379,./raw_source/Savee/DC/h06.wav,happy,[0.03732156 0.05467915 0.0481259  ... 0.0386638  0.04390531 0.        ],savee
4380,./raw_source/Savee/DC/sa07.wav,sad,[0.02957051 0.04316076 0.03775112 ... 0.0393812  0.04472048 0.        ],savee
4381,./raw_source/Savee/DC/sa06.wav,sad,[0.03635519 0.05315645 0.04678603 ... 0.04064903 0.03947533 0.04251106],savee
4382,./raw_source/Savee/DC/h07.wav,happy,[0.03007393 0.0442149  0.03904427 ... 0.03750942 0.04249912 0.        ],savee
4383,./raw_source/Savee/DC/sa12.wav,sad,[0.02882209 0.0421094  0.03701483 ... 0.03925609 0.03798062 0.04080945],savee
4384,./raw_source/Savee/DC/h13.wav,happy,[0.03017057 0.04420678 0.03897006 ... 0.03970031 0.03846622 0.0414922 ],savee
4385,./raw_source/Savee/DC/f08.wav,fear,[0.02929725 0.04289304 0.03789019 ... 0.04010247 0.03886198 0.04208332],savee
4386,./raw_source/Savee/DC/n15.wav,neutral,[0.03057649 0.04483678 0.03939267 ... 0.04083511 0.03938645 0.04233058],savee
4387,./raw_source/Savee/DC/n01.wav,neutral,[0.02974065 0.04349008 0.03829471 ... 0.03710739 0.04209485 0.        ],savee
4388,./raw_source/Savee/DC/n29.wav,neutral,[0.03000777 0.04389776 0.03872336 ... 0.03892099 0.043902   0.        ],savee
4389,./raw_source/Savee/DC/n05.wav,neutral,[0.02928714 0.04294402 0.03777036 ... 0.03797263 0.04318919 0.        ],savee
4390,./raw_source/Savee/DC/n11.wav,neutral,[0.03782845 0.05550936 0.049102   ... 0.04014777 0.03882231 0.04157009],savee
4391,./raw_source/Savee/DC/h03.wav,happy,[0.02914332 0.04273478 0.03762198 ... 0.03829009 0.04359511 0.        ],savee
4392,./raw_source/Savee/DC/sa02.wav,sad,[0.02932877 0.0430436  0.03793546 ... 0.0362551  0.04102324 0.        ],savee
4393,./raw_source/Savee/DC/sa03.wav,sad,[0.02815483 0.04137269 0.03650672 ... 0.03824969 0.03706195 0.04006019],savee
4394,./raw_source/Savee/DC/h02.wav,happy,[0.0286863  0.04218175 0.03718158 ... 0.03772063 0.04259297 0.        ],savee
4395,./raw_source/Savee/DC/n10.wav,neutral,[0.02978519 0.04364173 0.03844893 ... 0.03870188 0.0440262  0.        ],savee
4396,./raw_source/Savee/DC/n04.wav,neutral,[0.03041876 0.04451772 0.03901356 ... 0.03772096 0.04282711 0.        ],savee
4397,./raw_source/Savee/DC/n12.wav,neutral,[0.02890605 0.04231937 0.03730662 ... 0.04145761 0.04012355 0.04330925],savee
4398,./raw_source/Savee/DC/n06.wav,neutral,[0.03665052 0.05366792 0.04732026 ... 0.03639027 0.04146853 0.        ],savee
4399,./raw_source/Savee/DC/sa01.wav,sad,[0.03691898 0.05410841 0.0478244  ... 0.04045754 0.03903288 0.04194139],savee
4400,./raw_source/Savee/DC/h14.wav,happy,[0.0289878  0.04239335 0.0372503  ... 0.03989035 0.03858568 0.04168782],savee
4401,./raw_source/Savee/DC/sa15.wav,sad,[0.03024883 0.04457588 0.03941527 ... 0.03665124 0.04167071 0.        ],savee
4402,./raw_source/Savee/DC/sa14.wav,sad,[0.02939052 0.0431736  0.03812664 ... 0.04104878 0.03984763 0.04302791],savee
4403,./raw_source/Savee/DC/h15.wav,happy,[0.02899973 0.04222956 0.03718305 ... 0.01490967 0.01696671 0.        ],savee
4404,./raw_source/Savee/DC/h01.wav,happy,[0.03829615 0.0561515  0.04955932 ... 0.03734465 0.04218987 0.        ],savee
4405,./raw_source/Savee/DC/n07.wav,neutral,[0.02842695 0.04184276 0.03709547 ... 0.03748161 0.04257797 0.        ],savee
4406,./raw_source/Savee/DC/n13.wav,neutral,[0.03029504 0.0444442  0.03924769 ... 0.03876026 0.03773697 0.04084529],savee
4407,./raw_source/Savee/DC/su08.wav,surprised,[0.03037129 0.04452151 0.03922313 ... 0.03826351 0.04372953 0.        ],savee
4408,./raw_source/Savee/DC/su09.wav,surprised,[0.03005413 0.04406277 0.03890012 ... 0.04100295 0.03982568 0.04298266],savee
4409,./raw_source/Savee/DC/a09.wav,angry,[0.01142873 0.01666616 0.01445033 ... 0.01339221 0.01500676 0.        ],savee
4410,./raw_source/Savee/DC/a08.wav,angry,[0.008836   0.01295028 0.01130437 ... 0.01544549 0.01511368 0.01635407],savee
4411,./raw_source/Savee/DC/su01.wav,surprised,[0.03793469 0.05561034 0.04899403 ... 0.03897713 0.03766033 0.0404448 ],savee
4412,./raw_source/Savee/DC/su15.wav,surprised,[0.02837488 0.04165808 0.03698645 ... 0.0367443  0.04187316 0.        ],savee
4413,./raw_source/Savee/DC/a06.wav,angry,[0.03745664 0.05498296 0.04844024 ... 0.03964513 0.03852712 0.04155923],savee
4414,./raw_source/Savee/DC/a12.wav,angry,[0.02966289 0.04355522 0.03835377 ... 0.03781832 0.04258627 0.        ],savee
4415,./raw_source/Savee/DC/a13.wav,angry,[0.0292918  0.04288546 0.03761323 ... 0.01335362 0.01527866 0.        ],savee
4416,./raw_source/Savee/DC/a07.wav,angry,[0.02912209 0.04257433 0.03740589 ... 0.01390092 0.01602836 0.        ],savee
4417,./raw_source/Savee/DC/su14.wav,surprised,[0.02886867 0.04236008 0.03737575 ... 0.03907026 0.0378648  0.04072914],savee
4418,./raw_source/Savee/DC/su02.wav,surprised,[0.02873297 0.04215432 0.03718314 ... 0.03975514 0.03856214 0.0415821 ],savee
4419,./raw_source/Savee/DC/a11.wav,angry,[0.03672638 0.05379364 0.04740339 ... 0.03823863 0.04317463 0.        ],savee
4420,./raw_source/Savee/DC/a05.wav,angry,[0.01043388 0.01520261 0.01329321 ... 0.0143229  0.0139644  0.01504676],savee
4421,./raw_source/Savee/DC/a04.wav,angry,[0.02911753 0.04273764 0.03780847 ... 0.01421538 0.01371072 0.01489174],savee
4422,./raw_source/Savee/DC/a10.wav,angry,[0.01008167 0.01499443 0.01322223 ... 0.01308994 0.01498236 0.        ],savee
4423,./raw_source/Savee/DC/su03.wav,surprised,[0.02997077 0.04387473 0.03851262 ... 0.03848515 0.03718565 0.04012168],savee
4424,./raw_source/Savee/DC/su13.wav,surprised,[0.02936209 0.04281508 0.03757621 ... 0.03985965 0.03857204 0.041445  ],savee
4425,./raw_source/Savee/DC/su07.wav,surprised,[0.02926927 0.04278038 0.0376882  ... 0.03990563 0.03862336 0.04164917],savee
4426,./raw_source/Savee/DC/a14.wav,angry,[0.01062253 0.01567864 0.01382186 ... 0.01334187 0.01294593 0.01416428],savee
4427,./raw_source/Savee/DC/a01.wav,angry,[0.03537439 0.05184603 0.04569934 ... 0.04182833 0.04050382 0.04224475],savee
4428,./raw_source/Savee/DC/a15.wav,angry,[0.01001011 0.01473078 0.01304488 ... 0.01325019 0.01512015 0.        ],savee
4429,./raw_source/Savee/DC/su06.wav,surprised,[0.02861078 0.04197915 0.03689906 ... 0.03817639 0.03697044 0.03970316],savee
4430,./raw_source/Savee/DC/su12.wav,surprised,[0.02951416 0.04327006 0.03806562 ... 0.03801175 0.0431833  0.        ],savee
4431,./raw_source/Savee/DC/su04.wav,surprised,[0.02890878 0.04235791 0.03719033 ... 0.03617328 0.04130935 0.        ],savee
4432,./raw_source/Savee/DC/su10.wav,surprised,[0.03703702 0.05428336 0.04784003 ... 0.03868566 0.03755464 0.04062409],savee
4433,./raw_source/Savee/DC/a03.wav,angry,[0.0294247  0.04303902 0.03794883 ... 0.03746204 0.04268096 0.        ],savee
4434,./raw_source/Savee/DC/a02.wav,angry,[0.02888261 0.04280664 0.03875094 ... 0.04050892 0.03897005 0.04211424],savee
